file,position,overlap_area
Reslice of 9,8,352863.0
Reslice of 9,9,318667.0
Reslice of 9,10,175299.0
Reslice of 9,11,101039.0
Reslice of 9,12,89792.0
Reslice of 9,13,80100.0
Reslice of 9,14,56091.0
Reslice of 9,15,59480.0
Reslice of 9,16,71485.0
Reslice of 9,17,76121.0
Reslice of 9,18,65777.0
Reslice of 9,19,74595.0
Reslice of 9,20,69734.0
Reslice of 9,21,61668.0
Reslice of 9,22,55304.0
Reslice of 9,23,42760.0
Reslice of 9,24,63709.0
Reslice of 9,25,80469.0
Reslice of 9,26,121683.0
Reslice of 9,27,45681.0
Reslice of 9,28,41716.0
Reslice of 9,29,47996.0
Reslice of 9,30,55714.0
Reslice of 9,31,46483.0
Reslice of 9,32,68856.0
Reslice of 9,33,75118.0
Reslice of 9,34,102511.0
Reslice of 9,35,172911.0
Reslice of 9,36,106036.0
Reslice of 9,37,105288.0
Reslice of 9,38,101604.0
Reslice of 9,39,106067.0
Reslice of 9,40,63187.0
Reslice of 9,41,48959.0
Reslice of 9,42,38733.0
Reslice of 9,43,36410.0
Reslice of 9,44,38046.0
Reslice of 9,45,40754.0
Reslice of 9,46,46879.0
Reslice of 9,47,39762.0
Reslice of 9,48,24043.0
Reslice of 9,49,19516.0
Reslice of 9,50,29868.0
Reslice of 9,51,37710.0
Reslice of 9,52,52572.0
Reslice of 9,53,181189.0
Reslice of 9,54,96214.0
Reslice of 9,55,20479.0
Reslice of 9,56,42902.0
Reslice of 9,57,53562.0
Reslice of 9,58,67831.0
Reslice of 9,59,62394.0
Reslice of 9,60,64927.0
Reslice of 9,61,111028.0
Reslice of 9,62,252011.0
Reslice of 9,63,376711.0
Reslice of 9,64,281097.0
Reslice of 9,65,96228.0
Reslice of 9,66,43081.0
Reslice of 9,67,64986.0
Reslice of 9,68,61632.0
Reslice of 9,69,106962.0
Reslice of 9,70,105971.0
Reslice of 9,71,112433.0
Reslice of 9,72,76981.0
Reslice of 9,73,49241.0
Reslice of 9,74,56140.0
Reslice of 9,75,55582.0
Reslice of 9,76,64431.0
Reslice of 9,77,58141.0
Reslice of 9,78,43779.0
Reslice of 9,79,36166.0
Reslice of 9,80,56718.0
Reslice of 9,81,76793.0
Reslice of 9,82,94151.0
Reslice of 9,83,94081.0
Reslice of 9,84,92238.0
Reslice of 9,85,96291.0
Reslice of 9,86,88383.0
Reslice of 9,87,127441.0
Reslice of 9,88,150187.0
Reslice of 9,89,128443.0
Reslice of 9,90,76747.0
Reslice of 9,91,86780.0
Reslice of 9,92,67545.0
Reslice of 9,93,66221.0
Reslice of 9,94,283794.0
Reslice of 9,95,668180.0
Reslice of 9,96,931532.0
Reslice of 9,97,1014883.0
Reslice of 9,98,529292.0
Reslice of 9,99,331597.0
